"Status Code/Type"	"Row Name"	"Run #"	CS_1	CS_10	CS_11	CS_12	CS_2	CS_3	CS_4	CS_5	CS_6	CS_7	CS_8	CS_9	IB_1	IB_10	IB_11	IB_12	IB_2	IB_3	IB_4	IB_5	IB_6	IB_7	IB_8	IB_9	IC_1	IC_10	IC_11	IC_12	IC_2	IC_3	IC_4	IC_5	IC_6	IC_7	IC_8	IC_9	ID_1	ID_10	ID_11	ID_12	ID_2	ID_3	ID_4	ID_5	ID_6	ID_7	ID_8	ID_9	IF_1	IF_10	IF_11	IF_12	IF_2	IF_3	IF_4	IF_5	IF_6	IF_7	IF_8	IF_9	M_CS_1	M_CS_10	M_CS_11	M_CS_12	M_CS_2	M_CS_3	M_CS_4	M_CS_5	M_CS_6	M_CS_7	M_CS_8	M_CS_9	M_IB_1	M_IB_10	M_IB_11	M_IB_12	M_IB_2	M_IB_3	M_IB_4	M_IB_5	M_IB_6	M_IB_7	M_IB_8	M_IB_9	M_IC_1	M_IC_10	M_IC_11	M_IC_12	M_IC_2	M_IC_3	M_IC_4	M_IC_5	M_IC_6	M_IC_7	M_IC_8	M_IC_9	M_ID_1	M_ID_10	M_ID_11	M_ID_12	M_ID_2	M_ID_3	M_ID_4	M_ID_5	M_ID_6	M_ID_7	M_ID_8	M_ID_9	M_IF_1	M_IF_10	M_IF_12	M_IF_2	M_IF_3	M_IF_4	M_IF_5	M_IF_6	M_IF_7	M_IF_8	M_IF_9	M_OB_1	M_OB_10	M_OB_11	M_OB_12	M_OB_2	M_OB_3	M_OB_4	M_OB_5	M_OB_6	M_OB_7	M_OB_8	M_OB_9	M_OC_1	M_OC_10	M_OC_11	M_OC_12	M_OC_2	M_OC_3	M_OC_4	M_OC_5	M_OC_6	M_OC_7	M_OC_8	M_OC_9	M_OD_1	M_OD_10	M_OD_11	M_OD_12	M_OD_2	M_OD_3	M_OD_4	M_OD_5	M_OD_6	M_OD_7	M_OD_8	M_OD_9	M_OF_1	M_OF_10	M_OF_11	M_OF_12	M_OF_2	M_OF_3	M_OF_4	M_OF_5	M_OF_6	M_OF_7	M_OF_8	M_OF_9	n_CS	n_IB	n_IC	n_ID	n_IF	n_OB	n_OC	n_OD	n_OF	OB_1	OB_10	OB_11	OB_12	OB_2	OB_3	OB_4	OB_5	OB_6	OB_7	OB_8	OB_9	OC_1	OC_10	OC_11	OC_12	OC_2	OC_3	OC_4	OC_5	OC_6	OC_7	OC_8	OC_9	OD_1	OD_10	OD_11	OD_12	OD_2	OD_3	OD_4	OD_5	OD_6	OD_7	OD_8	OD_9	OF_1	OF_10	OF_11	OF_12	OF_2	OF_3	OF_4	OF_5	OF_6	OF_7	OF_8	OF_9	Braking__U__mag__max	Camber_Gain_2g_Braking	HEX_areal	HEX_mass	Mass_total	Tot_Strain	U_flange_Braking	U_flange_Bump_Braking	U_flange_Bump_Cornering	U_flange_Cornering	UD__mass	UD_areal	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Optimization1[1]/Subflow[3108]	3108	45	60	75	15	75	60	-30	45	-60	0	-30	-60	45	15	15	75	75	30	-30	-30	-30	0	75	0	45	75	30	-30	-30	0	45	-30	15	15	15	15	45	-30	15	-60	75	-30	-30	30	-60	75	75	0	45	15	-60	15	-30	0	-60	60	75	15	-60	-60	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	12	8	5	8	8	6	4	8	45	45	-60	-30	45	-30	45	45	60	0	75	75	45	45	-60	45	-30	60	-30	-60	15	60	45	15	45	-30	-30	75	45	15	75	15	75	75	45	60	45	15	45	-30	45	75	30	-30	30	60	45	-30	1.29344	0.0759378759624	0.63355875	506.847	544.692	15643.6330566	1.2783916503	1.45827751961	1.93159909102	1.64811160948	37.845	0.2523	1	19973764285.338238	15643.6330566	19973748641.70518
OK	Optimization1[1]/Subflow[3110]	3110	45	60	75	15	75	75	-30	45	-60	0	-60	-60	45	-30	15	75	75	0	-30	15	-30	0	75	0	45	75	30	-30	-30	0	45	-60	15	-30	-30	15	45	-60	-30	-60	75	-30	-60	30	0	75	75	0	45	15	-60	15	-60	-60	-60	60	45	45	-60	-30	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	12	6	8	8	7	8	6	6	45	45	-60	-30	75	15	45	75	60	0	75	75	45	45	-30	75	15	60	-30	-60	-30	75	15	-30	45	-60	45	75	75	-60	75	45	75	45	15	60	45	15	45	-30	75	75	30	15	30	60	45	15	1.08198	0.0661366357591	0.6449025	515.922	547.002	13907.151001	1.0798154653	1.28215525212	1.97392778868	1.65887645984	31.08	0.2072	1	22091893950.313915	13907.151001	22091880043.162914
OK	Optimization1[1]/Subflow[3111]	3111	45	60	75	45	75	75	-30	45	-60	-60	-30	-30	45	15	-30	75	75	30	-30	-30	-30	30	75	30	45	75	30	15	-30	-60	45	-30	-30	15	-30	45	45	15	-30	-30	75	-30	-30	30	-60	75	75	-60	45	-30	-60	15	-30	-60	-60	30	75	15	0	-60	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	8	7	8	7	6	6	5	45	45	0	-30	75	15	45	75	75	0	45	75	45	45	-30	15	-30	60	15	-60	-30	60	45	15	45	-30	15	75	45	-60	75	45	75	45	15	60	45	45	15	15	75	75	30	15	30	60	15	-30	1.05134	0.0740107612275	0.61771875	494.175	533.595	13361.5239258	1.05134419957	1.25453289215	1.78900992637	1.50442020502	39.42	0.2628	1	11286253612.513338	13361.5239258	11286240250.989412
OK	Optimization1[1]/Subflow[3112]	3112	45	60	75	15	45	75	-30	45	-60	-60	-60	-30	45	-30	45	75	75	60	-30	-30	-30	-60	75	-60	45	75	30	-30	15	0	75	-60	-30	-30	-30	-30	45	-60	-30	-60	45	-60	-30	30	-60	75	75	-60	45	-30	-60	15	-60	-60	-60	75	75	15	-60	-30	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	12	6	8	6	7	6	6	6	45	45	-60	-30	45	45	45	75	75	0	75	75	45	45	-30	45	-30	60	15	-60	-30	75	45	15	45	15	15	45	45	-30	75	75	75	15	15	30	45	15	45	45	75	45	30	15	0	60	45	-60	1.1981	0.0700050520317	0.66264	530.112	548.877	14215.2991943	1.19810230088	1.42872645695	2.26244451971	1.94317969637	18.765	0.1251	1	23889625510.122616	14215.2991943	23889611294.82342
OK	Optimization1[1]/Subflow[3113]	3113	45	60	45	-30	75	60	-30	45	-60	-60	-30	-30	45	-30	15	45	75	60	-30	-60	-30	0	75	0	45	75	60	-30	-30	0	45	-30	45	-30	-30	15	45	-60	-30	-30	75	-30	-60	30	0	75	75	-60	45	15	0	15	-60	-60	-30	60	75	15	-60	-60	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	9	8	4	5	6	8	6	4	5	45	15	-60	-30	75	45	75	75	60	0	75	75	45	45	-30	45	-60	30	15	-60	-30	60	45	15	45	-30	-30	45	45	15	45	15	75	15	45	60	45	45	75	-30	75	75	60	15	30	60	45	-60	1.75922	0.0951467435856	0.47004375	376.035	448.695	19972.3249512	1.75905914182	2.09578344186	3.03406134732	2.57652223647	72.66	0.4844	1	26322050239.237144	19972.3249512	26322030266.912193
OK	Optimization1[1]/Subflow[3114]	3114	45	60	75	15	75	75	-30	45	-60	0	15	15	45	-30	-30	75	75	30	-30	-30	-30	0	75	-60	45	75	0	-30	-60	0	75	15	15	-30	-30	15	45	-30	-30	-60	75	15	-30	30	-60	75	75	0	45	15	-60	-30	-60	-60	-60	60	75	15	-60	-30	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	8	6	5	6	7	6	8	8	45	45	-60	-60	75	15	45	75	60	0	75	75	45	45	-30	75	-30	60	15	-60	-30	60	45	45	45	-30	15	45	45	-30	75	45	75	45	45	60	45	15	45	-30	75	75	30	15	0	30	45	-30	1.63074	0.0493907237694	0.58496625	467.973	503.478	16905.6867676	1.6219095039	1.96749959323	2.82345473638	2.39160604854	35.505	0.2367	1	120981748.47408068	16905.6867676	120964842.78731309
OK	Optimization1[1]/Subflow[3115]	3115	45	60	45	-30	75	75	-30	45	-60	-60	-60	-30	45	-30	45	45	75	30	-30	-30	-60	0	75	30	45	75	30	-30	-30	0	75	15	-30	-30	15	15	45	-30	-30	-60	45	15	-60	30	0	75	75	-60	45	15	-60	45	-30	-60	-30	60	75	-30	-60	-60	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	8	4	5	8	7	8	6	6	45	45	-60	15	75	15	45	75	60	0	75	75	45	15	-30	45	-60	60	15	0	-30	75	45	15	45	-30	-30	75	45	-30	75	45	75	45	75	60	45	15	45	15	75	45	30	-30	30	60	45	-30	1.39805	0.0694872921881	0.64725375	517.803	546.978	15806.4034424	1.39518282332	1.63581513655	2.28959029951	1.93366458647	29.175	0.1945	1	22069340649.567333	15806.4034424	22069324843.16389
OK	Optimization1[1]/Subflow[3116]	3116	45	60	75	15	75	75	-60	45	-60	-60	-30	-30	45	-30	-30	75	75	0	-30	-30	-60	0	75	0	45	75	30	-30	15	-60	45	-30	15	-30	-30	15	45	15	-60	-60	75	-60	-60	60	-60	75	75	-60	45	15	-60	-30	-60	-60	-60	60	75	15	-60	-30	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	9	10	6	7	6	5	6	4	6	45	15	-60	-30	75	15	45	75	75	-60	75	75	45	45	-30	75	-30	60	45	-60	15	60	15	15	45	-30	15	75	45	-30	75	45	75	45	45	75	45	15	45	45	75	45	30	45	30	60	45	-30	1.28663	0.103112134125	0.5988675	479.094	525.144	16221.3706055	1.28662795005	1.53222275023	2.41031847737	2.06842899656	46.05	0.307	1	6322223581.381577	16221.3706055	6322207360.010971
OK	Optimization1[1]/Subflow[3117]	3117	45	60	45	-30	75	75	-30	45	0	0	-30	-30	45	-30	15	75	75	30	15	-30	-30	0	75	30	45	75	30	-60	-60	0	45	-30	15	-30	-30	15	45	-60	-30	-60	75	-30	-30	30	0	75	75	-60	45	15	-60	15	-60	-60	-30	60	75	-30	-60	-30	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	6	6	6	45	45	-60	-30	75	15	45	75	60	0	45	75	45	45	-30	75	-30	60	15	-60	-30	60	45	-30	45	-30	15	75	45	-30	75	45	75	45	15	30	45	45	75	15	75	45	60	45	30	30	45	-60	1.31087	0.0791099562742	0.5298975	423.918	482.268	16238.407959	1.31071932663	1.57813164738	2.46004922973	2.09210641603	58.35	0.389	1	3144254483.7587237	16238.407959	3144238245.3507648
OK	Optimization1[1]/Subflow[3118]	3118	45	60	75	45	75	75	-30	75	-60	0	-30	15	45	-60	15	75	75	30	-30	-30	15	0	75	0	45	75	0	-30	-30	0	45	-60	45	-30	-30	15	45	15	-30	-60	75	-30	15	60	-60	75	75	-60	45	15	-60	15	-60	-60	-30	60	75	15	0	15	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	8	7	6	6	6	45	45	0	-30	75	15	45	75	75	0	45	75	45	45	-30	45	15	60	15	-60	-30	75	15	15	45	15	15	75	15	-30	75	45	45	45	45	75	45	45	45	15	75	75	30	15	60	60	75	15	1.15704	0.068162453477	0.59222625	473.781	515.136	14988.7749023	1.15667216868	1.34702531724	1.8306164189	1.54686960547	41.355	0.2757	1	2290999949.848953	14988.7749023	2290984961.0740504
OK	Optimization1[1]/Subflow[3119]	3119	45	30	75	15	75	75	-30	45	0	0	-60	-30	45	-60	15	75	75	30	-30	-60	-30	0	75	0	45	75	30	-30	-30	0	75	-30	15	-30	-60	15	45	-30	-30	-60	45	-30	-30	60	-60	75	45	-60	45	15	-60	45	-60	-60	-60	60	45	15	0	-30	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	8	8	6	7	6	6	8	45	45	0	-60	75	-30	45	75	75	-60	75	75	45	45	-30	45	-30	75	15	0	-30	75	45	15	45	-30	15	75	45	-30	75	75	75	15	45	30	45	15	45	15	75	75	0	15	30	60	45	-30	1.22352	0.0618592676574	0.66363	530.904	561.999	15326.168335	1.22300062113	1.47204366637	2.41195774606	2.05880278769	31.095	0.2073	1	38438775341.67186	15326.168335	38438760015.503525
OK	Optimization1[1]/Subflow[3121]	3121	45	60	75	-30	75	60	15	45	-60	0	-30	-30	45	-30	15	45	45	60	-30	-60	15	0	45	0	45	75	30	-30	-30	30	45	-30	15	-30	-30	15	45	-30	15	-30	75	-60	-60	30	-60	75	75	-60	45	15	-60	15	-60	-60	-60	75	75	15	-60	-30	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	10	6	7	6	7	8	4	8	45	15	-60	-30	75	15	45	75	60	0	75	75	45	15	-60	45	15	60	-30	-60	-30	60	45	15	45	-60	15	75	45	-30	45	45	75	15	75	60	45	45	45	15	75	75	60	15	30	60	45	-30	1.27288	0.0712982669149	0.5561325	444.906	496.791	16000.854126	1.27287827833	1.53976927664	2.35680314915	2.01177291056	51.885	0.3459	1	102992813.60227324	16000.854126	102976812.74814723
OK	Optimization1[1]/Subflow[3122]	3122	45	75	75	45	75	60	15	45	0	-60	-30	-30	45	15	15	75	75	30	-30	-30	-30	-60	75	0	45	75	60	15	-30	-60	45	-30	45	-30	-60	15	45	-30	-30	-30	75	-60	-60	30	-60	75	75	-60	45	15	-60	15	-60	-60	-30	60	45	15	-60	15	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	8	6	5	6	8	6	6	6	45	45	-60	-60	75	15	15	75	60	0	75	75	45	45	15	45	-30	60	45	-60	-30	75	45	15	45	-30	45	75	15	-60	75	45	75	75	45	30	45	-30	15	15	75	75	30	15	60	60	15	-30	1.40529	0.0579369059124	0.619905	495.924	531.564	16279.3129883	1.40528790093	1.68265608235	2.65799619835	2.268262814	35.64	0.2376	1	9962877241.478477	16279.3129883	9962860962.16549
OK	Optimization1[1]/Subflow[3123]	3123	45	60	75	15	75	60	-30	15	-60	30	-30	-30	45	-60	45	75	75	30	-30	-30	-30	30	75	0	45	75	30	-30	-30	30	15	15	15	-30	-30	15	45	-60	15	-60	75	-30	15	30	-60	75	75	-60	45	-30	-60	15	-60	0	-30	60	75	15	-60	-30	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	8	7	6	6	6	45	45	-60	-30	45	15	45	75	75	0	75	75	45	45	-30	75	-30	60	15	0	-30	75	75	15	45	-30	15	75	75	15	75	75	75	45	45	60	45	15	45	15	75	75	0	45	60	60	75	-30	1.20805	0.0663135546567	0.6442425	515.394	537.834	14820.3166504	1.2080471862	1.41366289088	1.91236228946	1.61836096901	22.44	0.1496	1	14314130383.408785	14820.3166504	14314115563.092134
OK	Optimization1[1]/Subflow[3124]	3124	45	30	75	15	45	60	-30	45	0	-60	-60	-60	45	-30	15	75	45	30	-30	15	-60	0	75	30	45	45	0	-30	15	0	15	-30	15	-60	15	15	45	-60	15	-30	75	-30	-60	30	-60	75	75	-60	45	45	-60	45	-60	-60	-30	60	75	45	0	-30	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	5	6	7	6	4	6	45	45	0	-30	45	-30	15	75	75	0	75	75	45	45	-30	45	-60	60	15	-60	-30	60	45	45	45	-30	-30	75	45	-30	45	45	75	45	45	75	45	15	45	-30	75	75	30	15	30	75	45	-30	1.53414	0.0838026356658	0.50139375	401.115	457.65	17664.5307617	1.53413819391	1.83034778021	2.77933890873	2.36750242449	56.535	0.3769	1	17935242674.516323	17664.5307617	17935225009.98556
OK	Optimization1[1]/Subflow[3126]	3126	45	75	45	15	75	60	-30	75	0	0	-30	-30	45	-30	15	75	75	30	15	-30	-30	0	75	0	45	45	60	15	-30	0	45	-30	15	-30	-30	75	45	-30	-30	-60	75	-30	-60	60	-60	75	75	-60	45	15	-60	45	-60	-60	-60	60	45	15	-60	-60	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	9	10	6	7	8	7	6	6	6	45	45	-60	-60	75	-30	45	75	75	0	75	75	45	45	-30	45	-60	60	45	-60	-30	60	75	15	45	-60	15	75	15	-30	75	15	45	45	75	60	45	15	45	15	75	45	30	45	30	60	45	-60	1.17994	0.0816483325223	0.6726225	538.098	571.008	15264.6082764	1.17993727307	1.38995443743	2.02265131343	1.70503268012	32.91	0.2194	1	50421375910.21914	15264.6082764	50421360645.61086
OK	Optimization1[1]/Subflow[3127]	3127	45	60	75	15	45	60	-60	75	-60	30	15	-30	45	-30	45	45	75	0	-30	-60	-30	0	75	0	45	75	30	-30	-30	-60	15	15	-30	-30	15	-30	45	-60	-60	-30	75	-30	-30	30	-60	75	75	-60	45	-30	-60	15	-30	-60	15	60	75	45	-60	15	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	6	6	6	45	45	-60	-30	75	15	45	75	60	-60	75	75	45	45	-30	45	-60	75	45	-60	-30	75	15	45	45	-30	15	75	45	-30	75	45	75	75	15	30	45	15	45	15	45	75	30	15	0	60	15	15	1.21518	0.0734728137915	0.55341	442.728	492.528	14561.9207764	1.21518121184	1.45366748815	2.133523564	1.81938802795	49.8	0.332	1	558322404.795093	14561.9207764	558307842.8743167
OK	Optimization1[1]/Subflow[3128]	3128	45	75	45	15	75	75	-30	45	-60	0	-30	-30	45	-60	15	75	75	0	-60	-30	-30	0	75	0	45	75	60	-30	-30	0	45	-30	15	-30	-60	15	45	-30	-30	-60	75	15	-60	30	-60	45	75	-60	45	15	0	45	-60	-60	-60	75	75	15	-60	15	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	10	8	7	6	7	6	6	6	45	75	-60	-30	45	15	45	75	60	30	75	75	45	45	-30	75	-30	60	15	-60	-30	75	75	15	45	15	-30	75	45	15	75	45	75	45	45	60	45	15	45	15	75	75	30	-30	30	60	15	15	1.17257	0.0627572348438	0.6104175	488.334	517.599	14580.678833	1.17219366191	1.40705594174	2.2035512309	1.88937424832	29.265	0.1951	1	3097262592.174397	14580.678833	3097248011.495564
OK	Optimization1[1]/Subflow[3129]	3129	45	60	45	15	75	75	15	45	-60	30	-30	-30	45	15	45	75	75	30	-30	-30	-30	0	75	0	45	75	30	15	-30	0	15	-30	15	-30	-30	15	45	-60	15	-30	75	-60	-30	30	-60	75	75	-60	45	-30	-60	15	-30	-60	-60	75	45	15	0	-30	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	8	6	8	8	5	6	6	8	45	45	-60	-60	75	15	45	75	60	0	75	75	45	45	-60	45	-30	60	15	-60	-30	75	45	15	45	15	15	45	45	15	75	15	45	45	45	60	45	15	45	15	75	75	30	45	30	60	45	-30	1.25241	0.063546385527	0.56302125	450.417	504.387	14813.6341553	1.24998006805	1.49425184048	2.03873578374	1.71110422376	53.97	0.3598	1	192472506.33044928	14813.6341553	192457692.69629398
OK	Optimization1[1]/Subflow[3130]	3130	45	60	75	15	75	60	-30	15	-60	-60	-30	-30	45	-30	15	75	75	0	-30	-30	-30	0	75	0	45	75	0	15	-30	0	45	-60	15	-30	-30	45	45	-30	15	-30	45	-60	-60	0	0	75	75	-60	45	15	-60	15	-30	-60	-60	75	75	15	-60	-30	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	10	6	7	6	7	6	6	8	45	45	-60	-60	75	15	75	75	75	30	75	75	45	45	-30	45	-60	60	15	-60	-60	75	75	15	45	-30	15	75	45	-30	45	45	75	45	15	60	45	15	75	15	45	75	30	-30	60	30	15	15	1.41671	0.0633677233685	0.58311	466.488	501.603	16156.215332	1.41670645864	1.69257686007	2.43407757452	2.0690445382	35.115	0.2341	1	25712247.84252807	16156.215332	25696091.62719607
